"FECHA","FUENTE","TEXTO","LINK ","ETIQUETA"
"7/15/2022","FCDS","LA AMAZONIA COLOMBIANA PERDIÓ 113.572 HECTÁREAS DE BOSQUE


DESDE ABRIL DEL 2021 A MARZO DEL 2022 LA FCDS ANALIZÓ UN ÁREA QUE COMPRENDE ALGUNOS MUNICIPIOS DE LOS DEPARTAMENTOS DEL GUAVIARE, CAQUETÁ Y META. ADEMÁS, ESTA VEZ SE INCLUYÓ PUERTO LEGUIZAMO, PUTUMAYO. LOS DATOS ARROJAN UN INCREMENTO DE HECTÁREAS DEFORESTADAS EN PARQUES NACIONALES Y RESGUARDOS INDIGENAS.
","https://fcds.org.co/publicaciones/la-amazonia-colombiana-perdio-113-572-hectareas-de-bosque/","DEFORESTACION"
"8/19/2022","DW NOTICIAS","COLOMBIA PROPONE FONDO INTERNACIONAL PARA PROTEGER LA AMAZONIA


EL PRESIDENTE GUSTAVO PETRO TAMBIÉN LLAMÓ A LA FUERZA PÚBLICA A CAPTURAR A LOS ""GRANDES DEPREDADORES DE LA SELVA AMAZÓNICA"" COLOMBIANA.







","https://www.dw.com/es/colombia-propone-fondo-internacional-para-proteger-la-amazon%C3%ADa/a-62860684","DEFORESTACION"
"8/29/2022","MAS COLOMBIA","EL 70% DE LA DEFORESTACIÓN EN COLOMBIA SE CONCENTRA EN LA AMAZONIA


SI BIEN COLOMBIA ES EL SEGUNDO PAIS MÁS BIODIVERSO DEL MUNDO, ENFRENTA UNA GRAVE AMENAZA: LA DEFORESTACIÓN. EN 2021, ESTA SE INCREMENTÓ EN 1,5% FRENTE AL AÑO ANTERIOR, HASTA AFECTAR 174.103 HECTÁREAS DE BOSQUE NATURAL, UN ÁREA CASI TAN EXTENSA COMO BOGOTÁ.","https://mascolombia.com/el-70-de-la-deforestacion-en-colombia-se-concentra-en-la-amazonia/","DEFORESTACION"
"12-Sep-22","MONGABAY PERIODISMO AMBIENTAL ","LA AMAZONIA COLOMBIANA PERDIÓ MÁS DE 52 MIL HECTÁREAS DE BOSQUE EN EL PRIMER SEMESTRE DE 2022  


TAN SOLO UN MES Y MEDIO DESPUÉS DE QUE IVÁN DUQUE DEJÓ LA PRESIDENCIA, EL GOBIERNO DE GUSTAVO PETRO PRESENTÓ CIFRAS ACTUALIZADAS QUE MUESTRAN QUE LA TENDENCIA DE LA PÉRDIDA DE BOSQUES ESTE AÑO VIENE EN AUMENTO.
LA MINISTRA DE AMBIENTE, SUSANA MUHAMAD, ASEGURÓ QUE SE HIZO UN ANÁLISIS DE DOS DÉCADAS Y REVELÓ QUE, ENTRE 2001 Y 2021, SE DEFORESTARON 3 182 876 HECTÁREAS, DE LAS CUALES 1 858 285 (58 %) CORRESPONDEN A LA AMAZONIA DEL PAIS.","https://es.mongabay.com/2022/09/amazonia-colombiana-perdio-mas-de-52-mil-hectareas-de-bosque/","DEFORESTACION"
"9/13/2022","INFOBAE","DESTRUCCIÓN DEL AMAZONAS: AUTORIDADES COLOMBIANAS DETUVIERON BRASILEROS QUE ESTABAN AFECTANDO OCHO KILÓMETROS DE RIO Y SELVA



LOS INDIVIDUOS LLEVABAN A CABO ACTIVIDADES DE MINERIA ILEGAL EN LA ZONA EN COMPLICIDAD CON EL GRUPO ARMADO ORGANIZADO RESIDUAL ESTRUCTURA 48, COMANDOS DE FRONTERA","https://www.infobae.com/america/colombia/2022/09/13/destruccion-del-amazonas-autoridades-colombianas-detuvieron-brasileros-que-estaban-afectando-ocho-kilometros-de-rio-y-selva/","MINERIA ILEGAL"
"12/2/2022","RADIO NACIONAL DE COLOMBIA","GANADERIA EXTENSIVA, UNO DE LOS MOTORES DE LA DEFORESTACIÓN EN COLOMBIA


SEGÚN CIFRAS DEL IDEAM, SOLO EN 2021 SE DEFORESTARON 174.113 HECTÁREAS EN EL PAIS, ESPECIALMENTE EN LA AMAZONIA.






","https://www.radionacional.co/actualidad/medio-ambiente/deforestacion-en-colombia-ganaderia-extensiva-y-sus-consecuencias","DEFORESTACION"
"2/9/2023","DW NOTICIAS","BRASIL Y COLOMBIA LUCHAN CONTRA LA MINERIA ILEGAL DEL ORO

LA MINERIA ILEGAL DEL ORO AMENAZA EL MEDIO AMBIENTE Y A LOS PUEBLOS INDIGENAS DE VARIOS PAISES SUDAMERICANOS. BRASIL Y COLOMBIA HAN LANZADO OPERACIONES POLICIALES Y MILITARES PARA LUCHAR CONTRA LAS EXPLOTACIONES ILICITAS, ENVIANDO EFECTIVOS A LAS REGIONES AFECTADAS DE LA AMAZONIA.






","https://www.dw.com/es/brasil-y-colombia-luchan-contra-la-miner%C3%ADa-ilegal-del-oro/av-64650784","MINERIA ILEGAL"
"9/1/2021","EL ESPECTADOR","TRAS LA RAIZ DE LOS CRIMENES AMBIENTALES DE LA AMAZONIA

LA COMPLEJA RED DE ACTORES QUE HAN IMPULSADO DELITOS COMO LA DEFORESTACIÓN, LA MINERIA ILEGAL Y EL TRÁFICO DE ESPECIES EN LA AMAZONIA EN LA ÚLTIMA DÉCADA SON REVELADOS EN UN NUEVO INFORME DE INSIGHT CRIME.","https://www.elespectador.com/ambiente/amazonas/tras-la-raiz-de-los-crimenes-ambientales-de-la-amazonia/","DEFORESTACION"
"2/13/2022","NOTIICAS CARACOL ","SOS POR LA AMAZONIA COLOMBIANA: 600.000 HECTÁREAS HAN SIDO ARRASADAS EN LOS ÚLTIMOS 5 AÑOS

LOS BOSQUES TIENEN ENEMIGOS CLAROS: ACAPARAMIENTO DE TIERRAS, GANADERIA EXTENSIVA, CULTIVOS ILICITOS, MINERIA ILEGAL Y TALA. ¿VAMOS A PERDER ESTE PULMÓN?









","https://noticias.caracoltv.com/colombia/sos-por-la-amazonia-colombiana-600-000-hectareas-han-sido-arrasadas-en-los-ultimos-5-anos","DEFORESTACION"
"12/16/2020","MEER","LA TALA ILEGAL EN EL AMAZONAS COLOMBIANO
PRÁCTICAS QUE LEGITIMAN EL TRÁFICO



EN COLOMBIA HAY MUCHAS NORMAS PARA PROTEGER EL MEDIO AMBIENTE Y, ENTRE ELLAS, LAS SUFICIENTES PARA LUCHAR CONTRA LA TALA ILEGAL QUE OCASIONA EL 10% DE LA DEFORESTACIÓN EN EL PAIS. NO OBSTANTE, EN ALGÚN PUNTO DE LA CADENA DE COMERCIALIZACIÓN, GRAN PARTE DE LA MADERA QUE PROVIENE DE UN ÁREA PROTEGIDA PASA COMO LEGAL. ESTA MADERA, EN SU MAYORIA, SE EXTRAE DEL MAYOR BOSQUE LLUVIOSO TROPICAL DEL PLANETA: EL AMAZONAS.




","https://www.meer.com/es/63203-la-tala-ilegal-en-el-amazonas-colombiano","DEFORESTACION"
"6/16/2022","EL ESPECTADOR","“GANADERIA GENERA 60 VECES MÁS DEFORESTACIÓN QUE EL ÁREA POR COCA EN LA AMAZONIA”


ASI LO CONCLUYE PAULO MURILLO, TOPÓGRAFO Y PHD EN GEOGRAFIA DE LA OREGON STATE UNIVERSITY, EN SU TESIS DOCTORAL SOBRE LA EXPANSIÓN DE LOS CULTIVOS DE COCA Y GANADERIA EXTENSIVA EN EL POSCONFLICTO. AFIRMA QUE HABITANTES DE LOS TERRITORIOS SE DEBATEN ENTRE SU SUPERVIVENCIA Y LA PROTECCIÓN DEL MEDIOAMBIENTE.






","https://www.elespectador.com/colombia-20/conflicto/ganaderia-extensiva-es-el-principal-factor-deforestacion-en-la-amazonia-y-no-la-coca-dice-investigador/","DEFORESTACION"
"9/19/2018","RADIO NACIONAL DE COLOMBIA","CULTIVOS ILICITOS CRECIERON UN 17% EN COLOMBIA: UNODC

POR: COLPRENSA.LA OFICINA DE NACIONES UNIDAS CONTRA LA DROGA Y EL DELITO (UNODC) ENTREGÓ EL INFORME DE MONITOREO DE CULTIVOS ILICITOS EN COLOMBIA, EL CUAL REGISTRÓ EN 2017 UN CRECIMIENTO DEL 17% FRENTE AL 2016, PARA UN TOTAL DE 171 MIL HECTÁREAS CULTIVADAS CON COCA EN EL PAIS.

EN LA AMAZONIA SE ENCONTRARON 302 HECTÁREAS, 6% MÁS QUE EN 2016


","https://www.radionacional.co/cultura/cultivos-ilicitos-crecieron-un-17-en-colombia-unodc","OTROS"
"3/21/2021","WWF ORG","LA TALA ILEGAL ESTÁ DEVORANDO LA SELVA COLOMBIANA: ¿QUIÉN ESTÁ DETRÁS?
POSTED ON 21 MARZO 2021

CONOCE A TRAVÉS DE UN VIDEO EXPLICATIVO QUÉ HECHOS DE CORRUPCIÓN Y CRIMINALIDAD IMPULSAN ESTE FENÓMENO EN EL PAIS Y LO QUE PODEMOS HACER DESDE NUESTRA COTIDIANIDAD PARA NO CONTRIBUIR A ESTE NEGOCIO ILICITO.








","https://www.wwf.org.co/?366170/La-tala-ilegal-esta-devorando-la-selva-colombiana-quien-esta-detrás","DEFORESTACION"
"11/21/2015","BBC","AMAZONIA: LA DEFORESTACIÓN AMENAZA LA MITAD DE LAS ESPECIES DE ÁRBOLES

MÁS DE LA MITAD DE LAS ESPECIES DE ÁRBOLES DE LA AMAZONIA ESTÁN AMENAZADAS, ADVIRTIÓ UN ESTUDIO EN EL QUE PARTICIPARON MÁS DE 150 CIENTIFICOS DE 21 PAISES.
HASTA AHORA NO EXISTIA UNA ESTIMACIÓN FIABLE SOBRE CUÁNTAS ESPECIES DE ÁRBOLES ESTABAN AMENAZADAS.









","https://www.bbc.com/mundo/noticias/2015/11/151121_amazonia_arboles_extincion_am","DEFORESTACION"
"10/23/2013","EL TIEMPO ","Una deforestación que avanza sobre 87 mil hectáreas de bosque, impulsada por la contaminación y la llegada de empresas dedicadas a la explotación de la vegetación, y el incremento de los cultivos ilícitos se han consolidado como dos de los principales problemas que enfrenta la Amazonía colombiana.

Así lo explica la tercera versión del Índice Amazonas 2030 (que incluye además la IV Encuesta de Percepción Ciudadana), un ejercicio liderado por la sociedad civil que busca determinar los impactos de las políticas públicas y las actividades del sector privado en esta región biodiversa del país, que abarca el 42 por ciento del territorio nacional y los departamentos de Amazonas, Guainía, Vaupés, Vichada, Meta, Caquetá, Guaviare, Putumayo, Cauca y Nariño.","https://www.eltiempo.com/archivo/documento/CMS-13140404","CONTAMINACION"
"10/24/2013","SEMANA","La encuesta que hace Amazonas 2030 demuestra que la mayoría de sus habitantes conoce esa realidad (el 75 % asegura que la selva ha cambiado drásticamente en los últimos años y el 85 % cree que esto es por culpa de la deforestación). Que esto suceda en la selva es bastante preocupante. Como dice Martín Von Hildebrand, director de la Fundación Gaia y miembro de la alianza, “si perdemos el Amazonas, perdemos la lucha contra el cambio climático”. Esta región es el principal estabilizador del clima mundial y se cree que si desaparece, los efectos de sequías e inundaciones podrían ser devastadores para el mundo entero. ","https://www.semana.com/nacion/articulo/amazonas-cultivos-ilicitos-deforestacion/362233-3/","DEFORESTACION"
"10/24/2013","MI PUTUMAYO NOTICIAS","CULTIVOS ILICITOS Y DEFORESTACIÓN, PRINCIPALES MALES DE LA AMAZONIA

CAQUETÁ, GUAVIARE Y PUTUMAYO SON LOS DEPARTAMENTOS QUE HAN PERDIDO MÁS BOSQUES.

UNA DEFORESTACIÓN QUE AVANZA SOBRE 87 MIL HECTÁREAS DE BOSQUE, IMPULSADA POR LA CONTAMINACIÓN Y LA LLEGADA DE EMPRESAS DEDICADAS A LA EXPLOTACIÓN DE LA VEGETACIÓN, Y EL INCREMENTO DE LOS CULTIVOS ILICITOS SE HAN CONSOLIDADO COMO DOS DE LOS PRINCIPALES PROBLEMAS QUE ENFRENTA LA AMAZONIA COLOMBIANA.","ttps://miputumayo.com.co/2013/10/24/cultivos-ilicitos-y-deforestacion-principales-males-de-la-amazonia/","OTROS"
"5/30/2023","SEMANA","SUCUMBE LA AMAZONIA COLOMBIANA: 75.000 HECTÁREAS DEFORESTADAS ESTE AÑO

VIAS, GANADERIA, COCA, GRUPOS ARMADOS Y SEQUIA, LAS PRINCIPALES CAUSAS. ASI LO REVELA UN ANÁLISIS DE LA FUNDACIÓN PARA LA CONSERVACIÓN Y DESARROLLO SOSTENIBLE. ALERTAS DEL IDEAM INDICAN QUE EN TODO 2019, LA REGIÓN PERDIÓ 73.000 HECTÁREAS.













","https://www.semana.com/impacto/articulo/sucumbe-la-amazonia-colombiana-75000-hectareas-deforestadas-este-ano/51466/","DEFORESTACION"
"5/4/2015","AVADA","COLOMBIA | MINERIA ILEGAL AMENAZA A DIEZ ESPECIES DE ANIMALES

LA DEVASTACIÓN QUE LA MINERIA ILEGAL DEJA A SU PASO YA ESTÁ AFECTANDO VARIAS ESPECIES DE ANIMALES QUE HABITAN LA SELVA COLOMBIANA. DE ACUERDO CON UN REPORTE DEL DIARIO “EL UNIVERSAL“, SON DIEZ LAS ESPECIES DAMNIFICADAS POR LA EXPLOTACIÓN ILEGAL DE ORO, COLTÁN Y HASTA URANIO. TALES ACTIVIDADES ILICITAS TIENEN PRESENCIA EN 12 REGIONES DEL PAIS QUE INCLUYEN 21 DEPARTAMENTOS, SEGÚN DATOS BRINDADOS POR LA DIRECCIÓN NACIONAL DE FISCALIAS SOBRE MINERIA ILEGAL.









","https://www.lasrutasdeloro.com/colombia-mineria-ilegal-amenaza-a-diez-especies-de-animales/","MINERIA ILEGAL"
"4/6/2021","CODS CENTRO DE LOS OBJETIVOS PARA EL DESARROLLO SOSTENIBLE PARA AMERRICA LATINA","EL PESO DE LA COCA EN LA DEFORESTACION AMAZONICA 


EL CULTIVO DE LA HOJA DE COCA EN LA REGIÓN DE LA AMAZONIA VIENE DESDE LOS TIEMPOS ANCESTRALES. LAS COMUNIDADES AMAZÓNICAS CUENTAN QUE LOS GRUPOS INDIGENAS QUE HAN HABITADO ESTE TERRITORIO HISTÓRICAMENTE HAN SEMBRADO COCA, ENTRE ELLOS LOS HUITOTOS, MUINANE, ANDOQUES, NONUYAS, MIRAÑAS, YUCUNAS Y MATAPIS.









","https://cods.uniandes.edu.co/el-peso-de-la-coca-en-la-deforestacion-amazonica/","DEFORESTACION"
"7/7/2021","BLUE RADIO","

COLOMBIA PERDIÓ UNA ÁREA DE BOSQUE MÁS GRANDE QUE BOGOTÁ EN 2020


COLOMBIA PERDIÓ 1.718 KILÓMETROS CUADRADOS DE BOSQUE EN 2020, UN 
ÁREA LIGERAMENTE MAYOR A LA DE UNA CIUDAD DE CASI 8 MILLONES DE HABITANTES COMO BOGOTÁ Y QUE REPRESENTA UN AUMENTO DE 8% EN COMPARACIÓN CON EL AÑO ANTERIOR, INFORMÓ ESTE MIÉRCOLES EL MINISTERIO DE AMBIENTE.

LA TALA Y QUEMA DE BOSQUES AFECTÓ PRINCIPALMENTE (64%) A LA AMAZONIA, EL MAYOR BOSQUE TROPICAL DEL MUNDO QUE COMPARTE CON BRASIL, PERÚ, BOLIVIA, ECUADOR, VENEZUELA, SURINAM, GUYANA Y GUAYANA FRANCESA.















","https://www.bluradio.com/medio-ambiente/deforestacion-en-colombia-aumento-8-en-2020-segun-minambiente","DEFORESTACION"
"10/21/2016","EL ESPECTADOR","COLOMBIA YA DESTROZÓ UN EQUIVALENTE A 5 MILLONES DE CANCHAS DE FUTBOL EN EL AMAZONAS, UNA SITUACIÓN QUE PREOCUPA A LOS INVESTIGADORES ES QUE LA TASA A LA  QUE SE RECUPERAN LOS BOSQUES TRANSFORMADOS ES MUY INFERIOR A LA TASA A LA QUE SON TALADOS. ENTRE 2012 Y 2014, LOS DOS AÑOS ANALIZADOS EN LOS MAPAS, 445.000 HECTÁREAS SE TRANSFORMARON EN ÁREAS SEMINATURALES O TRANSFORMADAS. EN ESE MISMO PERIODO DE TIEMPO TAN SÓLO 43.200 HECTÁREAS SE RESTAURARON. ES DECIR, APENAS UN 10% SE RECUPERÓ.","https://www.elespectador.com/ambiente/colombia-ya-destrozo-el-equivalente-a-5-millones-de-canchas-de-futbol-en-el-amazonas-article-661527/","DEFORESTACION"
"9/12/2022","GLOBAL INVESTIVATIVE JOURNALISM NETWORK ","REPORTARON MÁS DE 1.200 DERRAMES DE PETRÓLEO EN EL ÁREA. LAS POBLACIONES INDIGENAS, ASI COMO LA FLORA Y FAUNA DE LA SELVA, SUFREN DIARIAMENTE LAS CONSECUENCIAS DE MANERA MÁS DIRECTA. LA SITUACIÓN EN EL AMAZONAS EMPEORA DEBIDO A LAS FALLAS DE LAS AUTORIDADES PARA TRATAR CON LOS PERPETRADORES Y PREVENIR LOS DERRAMES","https://gijn.org/2022/09/12/espanol-investigar-derrames-petroleo/","CONTAMINACION"
"5/18/2023","EL TIEMPO ","LA MAYOR PARTE DEL HOLLIN SOBRE EL AMAZONAS VIENE DE AFRICA:                                                                                                                                                                                                LOS INVESTIGADORES DESCUBRIERON QUE LOS INCENDIOS FORESTALES Y LA SABANA EN LLAMAS EN EL NORTE Y EL SUR DE ÁFRICA CONTRIBUYEN SUSTANCIALMENTE A LA CONTAMINACIÓN DEL AIRE EN LA AMAZONIA CENTRAL DURANTE TODO EL AÑO, POR LO QUE JUEGAN UN PAPEL IMPORTANTE EN EL BALANCE DE RADIACIÓN DE LA TIERRA Y EL CICLO DEL AGUA. ","https://www.eltiempo.com/vida/medio-ambiente/la-mayor-parte-del-hollin-sobre-el-amazonas-viene-de-africa-769864","DEFORESTACION"
"5/16/2016","NEWS MUNDO ","SEGÚN LA OPIAC, LOS MENORES FUERON ASESINADOS ENTRE EL AMAZONAS Y EL CAQUETÁ, AL SUR DE COLOMBIA.                    LA MATANZA DE 4 MENORES EN COLOMBIA POR LA QUE EL PRESIDENTE PETRO SUSPENDIO EL CESE AL FUEGO CON LAS DISIDENCIAS DE LAS FARC . EL HECHO FUE DENUNCIADO TRES DIAS DESPUES POR LA ORGANIZACION NACIONAL NACIONAL DE LOS PUEBLOS INDIGENAS DE LA AMAZONIA COLOMBIA (OPIAC) EN REDES SOCIALES. ","https://www.bbc.com/mundo/noticias-america-latina-65605987","OTROS"
"3/17/2020","EL ESPECTADOR ","OTRO FENÓMENO QUE AGUDIZÓ LA PANDEMIA
FRENTE AL CIERRE DE FRONTERAS EN 2020 Y LA RETRACCIÓN DEL GOBIERNO DE ZONAS COMO LA AMAZONIA, LA EXPLORACIÓN ILEGAL DE ORO EN RIO AVANZÓ KILÓMETROS. ESTE FENÓMENO NO SOLO POTENCIÓ EL NÚMERO DE CONTAGIOS DE CORONAVIRUS EN LA REGIÓN, SINO QUE PUSO EN RIESGO A PUEBLOS INDIGENAS EN AISLAMIENTO, YA QUE SE HAN REPORTADO BALSAS MINERAS HASTA A 10 KILÓMETROS DE DISTANCIA.","https://www.elespectador.com/ambiente/amazonas/mineria-ilegal-en-el-amazonas-otro-fenomeno-que-agudizo-la-pandemia-noticias-colombia/","MINERIA ILEGAL"
"4/5/2018","CORTE SUPREMA DE COLOMBIA","TRAS ADVERTIR EL ALARMANTE INCREMENTO DEL 44% EN LA DEFORESTACIÓN EN LA REGIÓN –DE 56.952 A 70.074 HECTÁREAS ENTRE 2015 Y 2016– Y QUE EL ESTADO NO HA ENFRENTADO EFICIENTEMENTE ESTA PROBLEMÁTICA AMBIENTAL, LA CORTE SUPREMA DE JUSTICIA ORDENÓ A LA PRESIDENCIA DE LA REPÚBLICA Y A LAS DEMÁS AUTORIDADES NACIONALES, REGIONALES Y MUNICIPALES INVOLUCRADAS EN ESTA RESPONSABILIDAD, ADOPTAR UN PLAN DE ACCIÓN DE CORTO, MEDIANO Y LARGO PLAZO PARA PROTEGER A LA AMAZONIA COLOMBIANA.","https://cortesuprema.gov.co/corte/index.php/2018/04/05/corte-suprema-ordena-proteccion-inmediata-de-la-amazonia-colombiana/","OTROS"
"10/27/2022","EL PAIS-AMERICA FUTURA","EL BAJO NIVEL DEL RIO AFECTA YA A TODOS LOS 62 MUNICIPIOS QUE COMPONEN EL ESTADO BRASILEÑO DE AMAZONIA. EN ALGUNOS PUNTOS EN LOS QUE EL RIO TODAVIA FLUYE, EL NIVEL DE PROFUNDIDAD ES DE HASTA 35 CENTIMETROS, POR LO QUE LAS IMÁGENES DE PESCADORES ARRASTRANDO SUS EMBARCACIONES SE TORNA BASTANTE COMÚN. EN LA FOTOGRAFIA, UN BARCO VARADO POR LAS SEQUIAS EN LAGOA DA FRANCESA, EN EL MUNICIPIO DE PARINTINIS, EL 21 DE OCTUBRE DE 2022.","https://elpais.com/america-futura/2022-10-27/la-amazonia-agoniza-por-las-sequias.html","DEFORESTACION"
"3/12/2022","NATIONAL GEOGRAPHIC ","ESTE ECOSISTEMA PODRIA PERDER SU CAPACIDAD DE ABSORCIÓN DE CARBONO, HA COMENZADO A EMITIR MÁS CO2 DEL QUE ABSORBE DEBIDO A LA CRECIENTE DEFORESTACIÓN Y LOS INCENDIOS, SE DEBE PRINCIPALMENTE A LA ACTIVIDAD HUMANA RELACIONADA CON LA TALA QUE HA ENFRENTADO EN LOS ÚLTIMOS AÑO, AL MENOS TRES CUARTOS DE LA AMAZONIA HAN PERDIDO LA CAPACIDAD DE RECUPERARSE DE FENÓMENOS ADVERSO.","https://www.ngenespanol.com/ecologia/la-amazonia-esta-a-punto-de-sucumbir-ante-la-crisis-climatica-y-convertirse-en-una-sabana/","OTROS"
"10/2/2018","SEMANA ","EL IGAC DICE QUE LOS SUELOS DEL CAQUETÁ Y PUTUMAYO SON LOS MÁS AFECTADOS EN LA AMAZONIA COLOMBIANA. LA DEGRADACIÓN DE ESTE RECURSO NATURAL POR LA PÉRDIDA DE BOSQUE EN LAS ZONAS MONTAÑOSAS INTENSIFICA LOS DERRUMBES Y DESBORDAMIENTOS DE LOS RIOS.","https://www.semana.com/impacto/articulo/casi-2-millones-de-hectareas-de-suelo-de-la-amazonia-con-dano-irreversible-por-ganaderia/41783/","DEFORESTACION"
"9/1/2021","EFEVERDE","ESPECIES AMENAZADAS PIERDEN BUENA PARTE DEL HÁBITAT POR FUEGOS EN EL AMAZONAS
HASTA EL 85% DE LAS ESPECIES CATALOGADAS COMO AMENAZADAS EN EL AMAZONAS PUEDEN HABER PERDIDO UNA PARTE SUSTANCIAL DE SU HÁBITAT DEBIDO A LA DEFORESTACIÓN Y LOS INCENDIOS EN LAS ÚLTIMAS DOS DÉCADAS.","https://efeverde.com/amazonas/","DEFORESTACION"
"10/7/2020","EFEVERDE","LA MINERIA DEGRADA Y SOCAVA LA RIQUEZA DE LOS TERRITORIOS INDIGENAS EN AMAZONIA
LAS ACTIVIDADES MINERAS EN LA CUENCA AMAZÓNICA VIERTEN QUIMICOS TÓXICOS A MÁS DE 30 RIOS EN LA AMAZONIA, OCUPAN MÁS DEL 20 % DE TERRITORIOS INDIGENAS Y PONEN EN PELIGRO ECOSISTEMAS CRITICOS POR LA CRECIENTE DEFORESTACIÓN, SEGÚN REVELA UN INFORME DIFUNDIDO POR LA ORGANIZACIÓN WORLD RESOURCES INSTITUTE.","https://efeverde.com/amazonas/page/2/","MINERIA ILEGAL"
"4/6/2021","CODS","LOS CULTIVOS DE COCA INCIDEN EN LA DESTRUCCIÓN DE LOS BOSQUES EN LA MEDIDA QUE PERMITEN ABRIR LA PUERTA A OTRAS ACTIVIDADES PRODUCTIVAS CON MAYOR IMPACTO DIRECTO, COMO LA GANADERIA.  LA DINÁMICA DE LA DEFORESTACIÓN A RAIZ DE LOS CULTIVOS DE USO ILICITO VARIA CUANDO SE PONEN EN EL RADAR A LOS PARQUES NACIONALES NATURALES (PNN). SI BIEN EL NÚMERO DE HECTÁREAS A NIVEL REGIONAL AÚN NO PARECE SER IMPORTANTE, SI EXISTE UNA CORRELACIÓN ENTRE LA PÉRDIDA DE BOSQUE Y EL AUMENTO DE LOS CULTIVOS DE USO ILICITO DENTRO DE ÁREAS PROTEGIDAS. EN PARTICULAR, CEALDES RESALTA EL CASO DEL PNN SIERRA DE LA MACARENA, UN ÁREA PROTEGIDA MARCADA, ENTRE OTRAS COSAS, POR EL ESTABLECIMIENTO DE CULTIVOS DE COCA.","https://cods.uniandes.edu.co/el-peso-de-la-coca-en-la-deforestacion-amazonica/#:~:text=Cultivos%20de%20uso%20il%C3%ADcito%20en,hect%C3%A1reas%2C%20seg%C3%BAn%20datos%20de%20Cealdes.","DEFORESTACION"
"10/5/2020","EFEVERDE","EL 40 % DEL AMAZONAS PUEDE CONVERTIRSE EN UN ECOSISTEMA TIPO SABANA.
UNA GRAN PARTE DE LA SELVA AMAZÓNICA, UN 40 %, ESTÁ EN RIESGO DE CONVERTIRSE EN UN ECOSISTEMA DEL TIPO SABANA, MIENTRAS AUMENTA EL CALENTAMIENTO DE LA REGIÓN POR LAS EMISIONES CONTAMINANTES
","https://efeverde.com/amazonas-ecosistema-tipo-sabana/","CONTAMINACION"
"2/20/2023","LA REPUBLICA","SE ENCONTRÓ QUE AUNQUE LOS RANCHOS GANADEROS TALARON MÁS DE TRES MILLONES DE HECTÁREAS (7,4 MILLONES DE ACRES) DE SELVA AMAZÓNICA EN 2018, EL IMPACTO DE LA COCA FUE INSIGNIFICANTE PUES SOLO 45.000 HECTÁREAS (111.200 ACRES) FUERON TALADAS PARA CULTIVO DE COCA EN ESE MISMO AÑO.   “QUEREMOS ERRADICAR FINALMENTE ESTA NARRATIVA DE QUE LA COCA ES EL MOTOR DE LA DEFORESTACIÓN”, DIJO MURILLO SANDOVAL.","https://www.larepublica.co/economia/estudio-demostro-que-ganaderia-afecta-mas-a-la-selva-amazonica-que-cultivos-de-coca-3549923","OTROS"
"5/25/2023","EL TIEMPO ","POR UN PERIODO DE DIEZ AÑOS, LOS INVESTIGADORES ANALIZARÁN LOS PROCESOS QUE OCURREN EN LAS HOJAS, LAS RAICES, EL SUELO, LOS CICLOS DEL AGUA Y LOS NUTRIENTES. ""TENDREMOS PROYECCIONES MÁS PRECISAS: POR UN LADO, SOBRE CÓMO LA SELVA AMAZÓNICA PUEDE AYUDAR A COMBATIR EL CAMBIO CLIMÁTICO CON SU CAPACIDAD DE ABSORBER CARBONO DE LA ATMÓSFERA; Y POR OTRO, NOS AYUDARÁ A ENTENDER CÓMO LA SELVA SE VERÁ IMPACTADA POR ESOS CAMBIOS"", DIJO DAVID LAPOLA, INVESTIGADOR DE LA UNIVERSIDAD DE CAMPINAS, QUE COORDINA EL PROYECTO JUNTO A QUESADA.","https://www.eltiempo.com/vida/medio-ambiente/cientificos-simularan-cambio-climatico-en-la-amazonia-para-estudiar-sus-efectos-771757","OTROS"
"6/27/2015","EL ESPECTADOR ","LOS RIOS QUE LAS FARC PINTARON DE NEGRO                            EL CONFLICTO ARMADO SE ENSAÑA CON LA POBLACIÓN CIVIL, PERO TAMBIÉN CON HUMEDALES, RIOS, MONTAÑAS, ANIMALES Y PLANTAS. PARA NADIE ES UN SECRETO QUE EL MEDIO AMBIENTE TAMBIÉN DEBERIA SER CONSIDERADO UNA VICTIMA DE LA GUERRA EN COLOMBIA. LOS RIOS CATATUMBO Y TIBÚ, EN NORTE DE SANTANDER; CAUNAPI, ROSARIO, MIRA Y SUCIO, EN NARIÑO, Y CUEMBI, EN PUTUMAYO, SE HAN VISTO GRAVEMENTE AFECTADOS POR DERRAMES DE PETRÓLEO QUE HAN OCASIONANDO DAÑOS IRREPARABLES A SU FAUNA Y FLORA, PONIENDO EN RIESGO LA SEGURIDAD ALIMENTARIA Y ECONÓMICA DE APROXIMADAMENTE 84.000 CAMPESINOS, INDIGENAS Y PESCADORES QUE DEPENDEN DE ESTOS ECOSISTEMAS.                                                                                                                                                                                                                                              ","https://www.elespectador.com/ambiente/los-rios-que-las-farc-pintaron-de-negro-article-568911/","OTROS"
